,OMIM_ID,HPO_ID
35310,263210,520
35311,263210,776
35312,263210,813
35313,263210,1371
35314,263210,1405
35315,263210,1539
35316,263210,1561
35317,263210,1562
35318,263210,1627
35319,263210,2089
35320,263210,2101
35321,263210,2265
35322,263210,2652
35323,263210,3016
35324,263210,3026
35325,263210,3375
35326,263210,3577
35327,263210,4331
35328,263210,9487
35329,263300,6
35330,263300,1342
35331,263300,1428
35332,263300,1744
35333,263300,1873
35334,263300,1894
35335,263300,1898
35336,263300,1899
35337,263300,1900
35338,263300,1907
35339,263300,1974
35340,263300,1977
35341,263300,2239
35342,263300,2637
35343,263300,2639
35344,263300,3745
35345,263300,5513
35346,263400,7
35347,263400,1028
35348,263400,1050
35349,263400,1297
35350,263400,1342
35351,263400,1898
35352,263400,1899
35353,263400,1900
35354,263400,2315
35355,263400,2615
35356,263400,2619
35357,263400,2641
35358,263400,12378
35359,263450,7
35360,263450,1159
35361,263450,1162
35362,263450,9701
35363,263450,10554
35364,263520,7
35365,263520,54
35366,263520,62
35367,263520,113
35368,263520,161
35369,263520,171
35370,263520,175
35371,263520,248
35372,263520,540
35373,263520,556
35374,263520,750
35375,263520,768
35376,263520,773
35377,263520,774
35378,263520,888
35379,263520,895
35380,263520,1156
35381,263520,1162
35382,263520,1177
35383,263520,1270
35384,263520,1302
35385,263520,1320
35386,263520,1395
35387,263520,1629
35388,263520,1631
35389,263520,1789
35390,263520,2089
35391,263520,2566
35392,263520,3027
35393,263520,5180
35394,263520,5349
35395,263520,5766
35396,263520,5817
35397,263520,5873
35398,263520,6644
35399,263520,6956
35400,263520,10984
35401,263520,11802
35402,263520,100732
35403,263540,7
35404,263540,193
35405,263540,286
35406,263540,303
35407,263540,369
35408,263540,465
35409,263540,668
35410,263540,767
35411,263540,768
35412,263540,774
35413,263540,1156
35414,263540,1162
35415,263540,1572
35416,263540,1770
35417,263540,1830
35418,263540,1837
35419,263540,2162
35420,263540,2751
35421,263540,2937
35422,263540,2948
35423,263540,3416
35424,263540,4209
35425,263540,4691
35426,263540,5819
35427,263540,6045
35428,263540,6297
35429,263540,8368
35430,263540,8479
35431,263540,8577
35432,263540,11088
35433,263550,7
35434,263550,737
35435,263550,1251
35436,263550,1336
35437,263550,7295
35438,263570,7
35439,263570,11
35440,263570,11
35441,263570,1258
35442,263570,1278
35443,263570,1288
35444,263570,1939
35445,263570,2127
35446,263570,2273
35447,263570,2500
35448,263570,2936
35449,263570,3401
35450,263570,3477
35451,263570,3581
35452,263570,3677
35453,263570,100543
35454,263600,7
35455,263600,11012
35456,263610,7
35457,263610,1561
35458,263630,7
35459,263630,107
35460,263630,316
35461,263630,463
35462,263630,1159
35463,263630,1177
35464,263630,1407
35465,263630,1561
35466,263630,1629
35467,263630,1631
35468,263630,1792
35469,263630,1999
35470,263630,3826
35471,263630,3826
35472,263630,10066
35473,263650,7
35474,263650,50
35475,263650,59
35476,263650,62
35477,263650,175
35478,263650,204
35479,263650,316
35480,263650,327
35481,263650,347
35482,263650,369
35483,263650,378
35484,263650,561
35485,263650,568
35486,263650,882
35487,263650,1060
35488,263650,1159
35489,263650,1511
35490,263650,1792
35491,263650,1798
35492,263650,2006
35493,263650,2025
35494,263650,2223
35495,263650,3196
35496,263650,6610
35497,263650,7418
35498,263650,7759
35499,263650,8689
35500,263650,9755
35501,263650,9756
35502,263650,9777
35503,263650,9803
35504,263650,10609
35505,263700,7
35506,263700,153
35507,263700,509
35508,263700,559
35509,263700,938
35510,263700,953
35511,263700,987
35512,263700,992
35513,263700,998
35514,263700,1010
35515,263700,1081
35516,263700,1596
35517,263700,1744
35518,263700,1873
35519,263700,1878
35520,263700,2223
35521,263700,2756
35522,263700,2797
35523,263700,2953
35524,263700,3577
35525,263700,4322
35526,263700,9473
35527,263700,11457
35528,263700,32001
35529,263700,100324
35530,263750,7
35531,263750,28
35532,263750,54
35533,263750,77
35534,263750,175
35535,263750,204
35536,263750,272
35537,263750,347
35538,263750,369
35539,263750,378
35540,263750,405
35541,263750,453
35542,263750,494
35543,263750,625
35544,263750,656
35545,263750,698
35546,263750,767
35547,263750,1159
35548,263750,1374
35549,263750,1510
35550,263750,1760
35551,263750,2021
35552,263750,2558
35553,263750,2946
35554,263750,2974
35555,263750,2984
35556,263750,3022
35557,263750,5211
35558,263750,8897
35559,263750,9778
35560,263800,7
35561,263800,17
35562,263800,103
35563,263800,128
35564,263800,622
35565,263800,805
35566,263800,823
35567,263800,848
35568,263800,934
35569,263800,1250
35570,263800,1251
35571,263800,1281
35572,263800,1324
35573,263800,1508
35574,263800,1657
35575,263800,1949
35576,263800,1954
35577,263800,1959
35578,263800,1962
35579,263800,2013
35580,263800,2019
35581,263800,2027
35582,263800,2321
35583,263800,2615
35584,263800,2829
35585,263800,2900
35586,263800,2917
35587,263800,3127
35588,263800,3201
35589,263800,3324
35590,263800,3394
35591,263800,3401
35592,263800,3470
35593,263800,3621
35594,263800,4756
35595,263800,5567
35596,263800,12378
35597,263800,30083
35598,264010,7
35599,264010,78
35600,264010,938
35601,264010,939
35602,264010,1249
35603,264010,1513
35604,264010,4322
35605,264010,9473
35606,264010,10580
35607,264010,12385
35608,264050,7
35609,264050,951
35610,264050,6487
35611,264060,7
35612,264060,478
35613,264060,1626
35614,264070,7
35615,264070,1252
35616,264070,1270
35617,264070,1276
35618,264070,1290
35619,264070,1337
35620,264070,4923
35621,264070,8297
35622,264080,7
35623,264080,1939
35624,264080,8222
35625,264090,7
35626,264090,28
35627,264090,40
35628,264090,47
35629,264090,160
35630,264090,242
35631,264090,256
35632,264090,272
35633,264090,316
35634,264090,325
35635,264090,347
35636,264090,369
35637,264090,387
35638,264090,418
35639,264090,535
35640,264090,582
35641,264090,592
35642,264090,621
35643,264090,639
35644,264090,653
35645,264090,656
35646,264090,695
35647,264090,771
35648,264090,883
35649,264090,946
35650,264090,963
35651,264090,1006
35652,264090,1043
35653,264090,1176
35654,264090,1249
35655,264090,1263
35656,264090,1290
35657,264090,1371
35658,264090,1476
35659,264090,1508
35660,264090,1511
35661,264090,1792
35662,264090,1833
35663,264090,2015
35664,264090,2078
35665,264090,2080
35666,264090,2155
35667,264090,2205
35668,264090,2209
35669,264090,3097
35670,264090,3269
35671,264090,3577
35672,264090,3758
35673,264090,4322
35674,264090,4492
35675,264090,5792
35676,264090,7485
35677,264090,10511
35678,264090,11968
35679,264090,30088
35680,264090,30680
35681,264090,100578
35682,264090,100678
35683,264090,100807
35684,264110,7
35685,264110,789
35686,264110,858
35687,264110,8202
35688,264120,7
35689,264120,53
35690,264120,1513
35691,264120,6889
35692,264120,8202
35693,264140,7
35694,264140,72
35695,264140,126
35696,264140,407
35697,264140,1249
35698,264140,1417
35699,264140,1642
35700,264140,4392
35701,264180,7
35702,264180,248
35703,264180,272
35704,264180,319
35705,264180,347
35706,264180,463
35707,264180,465
35708,264180,470
35709,264180,592
35710,264180,926
35711,264180,1508
35712,264180,1762
35713,264180,1945
35714,264180,2007
35715,264180,2650
35716,264180,2719
35717,264180,2938
35718,264180,3042
35719,264180,3311
35720,264180,3510
35721,264180,5680
35722,264180,6243
35723,264180,8905
35724,264180,11800
35725,264180,12385
35726,264270,7
35727,264270,62
35728,264270,327
35729,264270,786
35730,264270,5790
35731,264270,5856
35732,264270,8665
35733,264300,7
35734,264300,37
35735,264300,771
35736,264300,789
35737,264300,821
35738,264300,1939
35739,264350,7
35740,264350,127
35741,264350,841
35742,264350,859
35743,264350,1508
35744,264350,1942
35745,264350,1944
35746,264350,2013
35747,264350,2014
35748,264350,2153
35749,264350,2205
35750,264350,2615
35751,264350,2902
35752,264350,3593
35753,264350,8242
35754,264350,8872
35755,264420,7
35756,264420,529
35757,264420,545
35758,264420,573
35759,264420,7641
35760,264420,7769
35761,264420,7822
35762,264470,7
35763,264470,248
35764,264470,316
35765,264470,369
35766,264470,431
35767,264470,486
35768,264470,510
35769,264470,580
35770,264470,639
35771,264470,648
35772,264470,654
35773,264470,737
35774,264470,1250
35775,264470,1276
35776,264470,1319
35777,264470,1332
35778,264470,2007
35779,264470,2015
35780,264470,2240
35781,264470,2376
35782,264470,2415
35783,264470,2910
35784,264470,3186
35785,264470,3487
35786,264470,3593
35787,264470,5280
35788,264470,6555
35789,264470,6887
35790,264470,7305
35791,264470,8619
35792,264470,8763
35793,264470,10864
35794,264470,11344
35795,264475,7
35796,264475,189
35797,264475,218
35798,264475,286
35799,264475,347
35800,264475,365
35801,264475,369
35802,264475,413
35803,264475,494
35804,264475,538
35805,264475,581
35806,264475,601
35807,264475,674
35808,264475,684
35809,264475,689
35810,264475,767
35811,264475,824
35812,264475,1054
35813,264475,1438
35814,264475,1508
35815,264475,1773
35816,264475,1852
35817,264475,2750
35818,264475,2751
35819,264475,4322
35820,264475,6101
35821,264475,9803
35822,264475,10049
35823,264475,11069
35824,264475,12810
35825,264480,7
35826,264480,28
35827,264480,54
35828,264480,89
35829,264480,104
35830,264480,238
35831,264480,252
35832,264480,358
35833,264480,369
35834,264480,568
35835,264480,582
35836,264480,601
35837,264480,813
35838,264480,835
35839,264480,878
35840,264480,1162
35841,264480,1252
35842,264480,1274
35843,264480,1290
35844,264480,1321
35845,264480,1360
35846,264480,1539
35847,264480,1629
35848,264480,1631
35849,264480,1651
35850,264480,1674
35851,264480,1680
35852,264480,1830
35853,264480,2023
35854,264480,2084
35855,264480,2086
35856,264480,2126
35857,264480,2937
35858,264480,4691
35859,264480,8501
35860,264480,9914
35861,264480,11662
35862,264500,7
35863,264500,1249
35864,264500,1939
35865,264600,7
35866,264600,28
35867,264600,33
35868,264600,48
35869,264600,51
35870,264600,54
35871,264600,818
35872,264600,1595
35873,264600,1608
35874,264600,1939
35875,264700,7
35876,264700,684
35877,264700,737
35878,264700,867
35879,264700,886
35880,264700,893
35881,264700,920
35882,264700,1252
35883,264700,1270
35884,264700,1290
35885,264700,1508
35886,264700,1510
35887,264700,1538
35888,264700,2007
35889,264700,2148
35890,264700,2199
35891,264700,2355
35892,264700,2653
35893,264700,2663
35894,264700,2748
35895,264700,2752
35896,264700,2753
35897,264700,2757
35898,264700,2909
35899,264700,2979
35900,264700,2980
35901,264700,2982
35902,264700,3013
35903,264700,3020
35904,264700,3025
35905,264700,3029
35906,264700,3106
35907,264700,3155
35908,264700,3165
35909,264700,3698
35910,264700,4492
35911,264700,5469
35912,264700,6297
35913,264700,9023
35914,264700,10502
35915,264800,7
35916,264800,83
35917,264800,153
35918,264800,573
35919,264800,608
35920,264800,822
35921,264800,1034
35922,264800,1102
35923,264800,1297
35924,264800,1634
35925,264800,1635
35926,264800,1681
35927,264800,1718
35928,264800,1723
35929,264800,2239
35930,264800,4417
35931,264800,4943
35932,264800,7663
35933,264800,11506
35934,264800,11510
35935,264800,25115
35936,264800,25533
35937,264800,100817
35938,265000,7
35939,265000,23
35940,265000,28
35941,265000,47
35942,265000,160
35943,265000,175
35944,265000,218
35945,265000,276
35946,265000,286
35947,265000,316
35948,265000,343
35949,265000,347
35950,265000,369
35951,265000,405
35952,265000,464
35953,265000,494
35954,265000,508
35955,265000,776
35956,265000,890
35957,265000,902
35958,265000,1060
35959,265000,1159
35960,265000,1166
35961,265000,1537
35962,265000,1558
35963,265000,1762
35964,265000,1836
35965,265000,1838
35966,265000,1884
35967,265000,2089
35968,265000,2557
35969,265000,2643
35970,265000,2650
35971,265000,2714
35972,265000,2804
35973,265000,2808
35974,265000,2827
35975,265000,2949
35976,265000,3083
35977,265000,4322
35978,265000,4459
35979,265000,5617
35980,265000,6443
35981,265000,6446
35982,265000,8729
35983,265000,9110
35984,265000,9756
35985,265000,9757
35986,265000,9759
35987,265000,9760
35988,265000,9761
35989,265050,7
35990,265050,28
35991,265050,47
35992,265050,85
35993,265050,175
35994,265050,204
35995,265050,289
35996,265050,316
35997,265050,337
35998,265050,365
35999,265050,426
36000,265050,431
36001,265050,437
36002,265050,473
36003,265050,486
36004,265050,494
36005,265050,508
36006,265050,537
36007,265050,581
36008,265050,925
36009,265050,1249
36010,265050,1263
36011,265050,1363
36012,265050,1382
36013,265050,1540
36014,265050,2553
36015,265050,2714
36016,265050,2825
36017,265050,2827
36018,265050,2974
36019,265050,2996
36020,265050,2996
36021,265050,3468
36022,265050,5243
36023,265050,8897
36024,265050,9004
36025,265050,10759
36026,265100,7
36027,265100,2111
36028,265100,3674
36029,265100,3677
36030,265100,6514
36031,265100,6520
36032,265100,20034
36033,265120,7
36034,265120,961
36035,265120,1217
36036,265120,1425
36037,265120,1508
36038,265120,1939
36039,265120,2092
36040,265120,2094
36041,265120,2098
36042,265120,2104
36043,265120,2789
36044,265120,2878
36045,265120,3593
36046,265120,3678
36047,265120,5942
36048,265120,6517
36049,265120,6530
36050,265140,961
36051,265140,4952
36052,265140,100759
36053,265140,100760
36054,265150,7
36055,265150,4935
36056,265150,10954
36057,265200,7
36058,265200,6522
36059,265300,7
36060,265300,272
36061,265300,282
36062,265300,316
36063,265300,431
36064,265300,767
36065,265300,1530
36066,265300,1561
36067,265300,1790
36068,265300,2202
36069,265300,2205
36070,265300,3828
36071,265300,5280
36072,265300,6521
36073,265300,6533
36074,265300,10310
36075,265300,10741
36076,265300,12281
36077,265300,12368
36078,265300,100540
36079,265380,6
36080,265380,7
36081,265380,72
36082,265380,126
36083,265380,822
36084,265380,1561
36085,265380,1631
36086,265380,1643
36087,265380,1694
36088,265380,1734
36089,265380,2092
36090,265380,2101
36091,265380,2245
36092,265380,2247
36093,265380,2566
36094,265380,3811
36095,265380,10444
36096,265380,11718
36097,265400,7
36098,265400,1279
36099,265400,1324
36100,265400,1667
36101,265400,1681
36102,265400,1708
36103,265400,2092
36104,265400,2875
36105,265400,3388
36106,265400,12378
36107,265430,7
36108,265430,2089
36109,265430,3811
36110,265450,6
36111,265450,2092
36112,265450,6518
36113,265450,30848
36114,265500,7
36115,265500,1426
36116,265500,1642
36117,265800,7
36118,265800,189
36119,265800,269
36120,265800,347
36121,265800,448
36122,265800,668
36123,265800,670
36124,265800,680
36125,265800,696
36126,265800,765
36127,265800,1156
36128,265800,1807
36129,265800,2007
36130,265800,2644
36131,265800,2645
36132,265800,2650
36133,265800,2688
36134,265800,3302
36135,265800,3304
36136,265800,4322
36137,265800,4474
36138,265800,6335
36139,265800,9839
36140,265800,11001
36141,265850,7
36142,265850,818
36143,265850,1426
36144,265850,1939
36145,265850,4322
36146,265880,7
36147,265880,3826
36148,265880,11001
36149,265900,7
36150,265900,303
36151,265900,670
36152,265900,684
36153,265900,765
36154,265900,926
36155,265900,1324
36156,265900,1377
36157,265900,2650
36158,265900,2684
36159,265900,2689
36160,265900,2738
36161,265900,2829
36162,265900,2857
36163,265900,3016
36164,265900,4349
36165,265900,100255
36166,265950,7
36167,265950,1561
36168,265950,4399
36169,266100,7
36170,266100,750
36171,266100,1249
36172,266100,1252
36173,266100,1263
36174,266100,1290
36175,266100,1557
36176,266100,1939
36177,266100,2069
36178,266100,2098
36179,266100,2123
36180,266100,2133
36181,266100,2643
36182,266100,25116
36183,266120,7
36184,266120,1878
36185,266120,3641
36186,266130,7
36187,266130,580
36188,266130,1249
36189,266130,1250
36190,266130,1251
36191,266130,1260
36192,266130,1285
36193,266130,1345
36194,266130,1875
36195,266130,1878
36196,266130,1996
36197,266130,2080
36198,266130,3343
36199,266130,410132
36200,266140,7
36201,266140,1878
36202,266140,4445
36203,266140,4835
36204,266140,4839
36205,266150,7
36206,266150,1249
36207,266150,1250
36208,266150,1252
36209,266150,1263
36210,266150,1290
36211,266150,1943
36212,266150,2049
36213,266150,2151
36214,266150,2169
36215,266150,2240
36216,266150,2415
36217,266150,3128
36218,266150,3348
36219,266150,3542
36220,266150,3577
36221,266150,6970
36222,266150,7190
36223,266150,25356
36224,266200,7
36225,266200,952
36226,266200,1081
36227,266200,1082
36228,266200,1511
36229,266200,1560
36230,266200,1744
36231,266200,1790
36232,266200,1923
36233,266200,4870
36234,266200,5502
36235,266200,8282
36236,266250,7
36237,266250,1284
36238,266250,1319
36239,266250,1561
36240,266250,2028
36241,266250,2460
36242,266250,3819
36243,266250,9113
36244,266255,7
36245,266255,256
36246,266255,268
36247,266255,275
36248,266255,276
36249,266255,448
36250,266255,1263
36251,266255,1290
36252,266255,2974
36253,266255,3083
36254,266265,7
36255,266265,252
36256,266265,280
36257,266265,349
36258,266265,403
36259,266265,414
36260,266265,704
36261,266265,717
36262,266265,722
36263,266265,739
36264,266265,1156
36265,266265,1252
36266,266265,1263
36267,266265,1290
36268,266265,1574
36269,266265,1773
36270,266265,1939
36271,266265,2090
36272,266265,2120
36273,266265,2373
36274,266265,4322
36275,266265,5400
36276,266265,6887
36277,266265,10529
36278,266265,10864
36279,266265,11950
36280,266265,100658
36281,266270,7
36282,266270,169
36283,266270,189
36284,266270,365
36285,266270,543
36286,266270,580
36287,266270,684
36288,266270,962
36289,266270,998
36290,266270,1009
36291,266270,1014
36292,266270,1249
36293,266270,1250
36294,266270,1492
36295,266270,2650
36296,266270,2808
36297,266270,4322
36298,266270,4325
36299,266270,5681
36300,266270,8683
36301,266280,7
36302,266280,175
36303,266280,218
36304,266280,276
36305,266280,331
36306,266280,365
36307,266280,417
36308,266280,581
36309,266280,1070
36310,266280,1373
36311,266280,2014
36312,266280,2705
36313,266280,4322
36314,266280,5198
36315,266280,6498
36316,266280,6501
36317,266280,9777
36318,266280,45025
36319,266300,7
36320,266300,2297
36321,266350,7
36322,266350,613
36323,266350,639
36324,266350,1595
36325,266400,7
36326,266400,7968
36327,266400,7973
36328,266500,7
36329,266500,407
36330,266500,458
36331,266500,508
36332,266500,510
36333,266500,518
36334,266500,546
36335,266500,616
36336,266500,639
36337,266500,662
36338,266500,1251
36339,266500,1265
36340,266500,1635
36341,266500,1638
36342,266500,1640
36343,266500,1761
36344,266500,2654
36345,266500,2922
36346,266500,3474
36347,266500,3690
36348,266500,4689
36349,266500,7141
36350,266500,8064
36351,266500,10571
36352,266500,11675
36353,266500,12211
36354,266510,7
36355,266510,272
36356,266510,407
36357,266510,457
36358,266510,510
36359,266510,512
36360,266510,939
36361,266510,954
36362,266510,1249
36363,266510,1252
36364,266510,1263
36365,266510,1265
36366,266510,1271
36367,266510,1290
36368,266510,1508
36369,266510,1892
36370,266510,2240
36371,266510,2570
36372,266510,3146
36373,266510,3577
36374,266510,8167
36375,266510,12368
36376,266600,1425
36377,266600,1426
36378,266600,1510
36379,266600,1824
36380,266600,2014
36381,266600,2027
36382,266600,5214
36383,266600,11107
36384,266600,11107
36385,266600,100279
36386,266810,7
36387,266810,34
36388,266810,85
36389,266810,89
36390,266810,151
36391,266810,316
36392,266810,347
36393,266810,486
36394,266810,2007
36395,266810,3196
36396,266810,6887
36397,266810,8648
36398,266810,8850
36399,266900,7
36400,266900,90
36401,266900,103
36402,266900,510
36403,266900,1425
36404,266900,1903
36405,266900,1959
36406,266900,3774
36407,266910,7
36408,266910,28
36409,266910,89
36410,266910,110
36411,266910,160
36412,266910,218
36413,266910,233
36414,266910,269
36415,266910,347
36416,266910,369
36417,266910,377
36418,266910,444
36419,266910,470
36420,266910,773
36421,266910,879
36422,266910,883
36423,266910,1195
36424,266910,1511
36425,266910,1562
36426,266910,1762
36427,266910,2089
36428,266910,2098
36429,266910,2107
36430,266910,2878
36431,266910,2984
36432,266910,2990
36433,266910,3811
36434,266910,3982
36435,266910,5280
36436,266910,8665
36437,266910,9800
36438,266910,9829
36439,266910,10049
36440,266920,7
36441,266920,90
36442,266920,107
36443,266920,110
36444,266920,112
36445,266920,154
36446,266920,158
36447,266920,193
36448,266920,218
36449,266920,243
36450,266920,252
36451,266920,341
36452,266920,510
36453,266920,572
36454,266920,639
36455,266920,687
36456,266920,691
36457,266920,773
36458,266920,1251
36459,266920,1363
36460,266920,1395
36461,266920,1396
36462,266920,1903
36463,266920,2007
36464,266920,2240
36465,266920,3090
36466,266920,3593
36467,266920,3774
36468,266920,4322
36469,266920,9803
36470,266920,10579
36471,266920,11220
36472,266920,30799
36473,266920,100543
36474,266920,100864
36475,267000,7
36476,267000,28
36477,267000,194
36478,267000,347
36479,267000,369
36480,267000,431
36481,267000,776
36482,267000,969
36483,267000,1263
36484,267000,1274
36485,267000,1507
36486,267000,1520
36487,267000,1541
36488,267000,1561
36489,267000,1626
36490,267000,1999
36491,267000,2580
36492,267000,2667
36493,267000,3271
36494,267000,4510
36495,267000,5247
36496,267000,5280
36497,267000,8643
36498,267000,8696
36499,267000,10804
36500,267000,11341
36501,267000,11611
36502,267000,100880
36503,267000,200116
36504,267010,3
36505,267010,7
36506,267010,23
36507,267010,239
36508,267010,348
36509,267010,1276
36510,267010,1305
36511,267010,1396
36512,267010,1408
36513,267010,1409
36514,267010,1433
36515,267010,1562
36516,267010,1631
36517,267010,1643
36518,267010,1650
36519,267010,1667
36520,267010,1696
36521,267010,1737
36522,267010,1830
36523,267010,2190
36524,267010,2613
36525,267010,3774
36526,267010,100611
36527,267200,7
36528,267200,121
36529,267200,787
36530,267200,2748
36531,267200,2749
36532,267200,2900
36533,267200,3768
36534,267200,4910
36535,267300,7
36536,267300,407
36537,267300,787
36538,267300,1947
36539,267400,7
36540,267400,148
36541,267400,365
36542,267400,4452
36543,267400,8678
36544,267430,7
36545,267430,79
36546,267430,252
36547,267430,1562
36548,267430,2009
36549,267430,2089
36550,267430,2093
36551,267430,2615
36552,267430,4492
36553,267430,8660
36554,267430,100519
36555,267450,1426
36556,267450,1622
36557,267450,2098
36558,267450,2643
36559,267450,2789
36560,267450,3577
36561,267450,3745
36562,267450,5521
36563,267450,100598
36564,267450,100750
36565,267480,7
36566,267480,2093
36567,267480,2878
36568,267480,12416
36569,267500,7
36570,267500,778
36571,267500,1888
36572,267500,5354
36573,267500,5387
36574,267500,5435
36575,267500,5541
36576,267500,100806
36577,267700,7
36578,267700,737
36579,267700,952
36580,267700,1250
36581,267700,1251
36582,267700,1252
36583,267700,1259
36584,267700,1263
36585,267700,1276
36586,267700,1287
36587,267700,1290
36588,267700,1508
36589,267700,1744
36590,267700,1873
36591,267700,1882
36592,267700,1903
36593,267700,2155
36594,267700,2240
36595,267700,2301
36596,267700,2383
36597,267700,2445
36598,267700,2516
36599,267700,2716
36600,267700,2902
36601,267700,2922
36602,267700,3073
36603,267700,3075
36604,267700,3141
36605,267700,3233
36606,267700,3281
36607,267700,3362
36608,267700,3573
36609,267700,3645
36610,267700,7430
36611,267700,8151
36612,267700,11900
36613,267700,12156
36614,267700,12229
36615,267730,7
36616,267730,100242
36617,267740,7
36618,267740,546
36619,267740,1250
36620,267750,7
36621,267750,519
36622,267750,541
36623,267750,572
36624,267750,585
36625,267750,639
36626,267750,667
36627,267750,1104
36628,267750,1250
36629,267750,1251
36630,267750,1268
36631,267750,1272
36632,267750,2059
36633,267750,2085
36634,267750,2119
36635,267750,2126
36636,267750,7773
36637,267750,11003
36638,267750,500087
36639,267760,7
36640,267760,501
36641,267760,540
36642,267760,568
36643,267760,594
36644,267760,662
36645,267760,1133
36646,267760,7401
36647,267760,8028
36648,267800,7
36649,267800,556
36650,267800,7937
36651,267800,11510
36652,267900,7
36653,267900,2972
36654,267900,4315
36655,267900,7763
36656,268000,6
36657,268000,7
36658,268000,510
36659,268000,510
36660,268000,662
36661,268000,1133
36662,268000,1419
36663,268000,31605
36664,268010,7
36665,268010,407
36666,268010,510
36667,268010,618
36668,268010,3241
36669,268010,8035
36670,268020,7
36671,268020,147
36672,268020,280
36673,268020,510
36674,268020,523
36675,268020,580
36676,268020,598
36677,268020,639
36678,268020,771
36679,268020,815
36680,268020,831
36681,268020,869
36682,268020,956
36683,268020,958
36684,268020,1169
36685,268020,1249
36686,268020,1272
36687,268020,1769
36688,268020,2059
36689,268020,2910
36690,268020,4322
36691,268020,4322
36692,268020,8070
36693,268025,7
36694,268025,510
36695,268040,7
36696,268040,543
36697,268040,789
36698,268040,821
36699,268040,980
36700,268040,1000
36701,268040,3236
36702,268040,4904
36703,268040,5237
36704,268040,7803
36705,268040,8020
36706,268050,7
36707,268050,135
36708,268050,252
36709,268050,518
36710,268050,545
36711,268050,580
36712,268050,1166
36713,268050,1382
36714,268050,1956
36715,268050,2650
36716,268050,4283
36717,268050,6887
36718,268050,7663
36719,268050,8848
36720,268050,10864
36721,268060,7
36722,268060,483
36723,268060,486
36724,268060,540
36725,268060,580
36726,268080,7
36727,268080,510
36728,268080,512
36729,268080,540
36730,268080,572
36731,268080,662
36732,268080,7754
36733,268080,12152
36734,268080,32037
36735,268100,7
36736,268100,518
36737,268100,550
36738,268100,580
36739,268100,662
36740,268100,969
36741,268100,7773
36742,268100,12047
36743,268100,30502
36744,268100,40049
36745,268130,6
36746,268130,485
36747,268130,555
36748,268130,639
36749,268130,1251
36750,268130,1263
36751,268130,1276
36752,268130,1321
36753,268130,1511
36754,268130,1803
36755,268130,1915
36756,268130,1939
36757,268130,2213
36758,268130,2344
36759,268130,2514
36760,268130,2745
36761,268130,3745
36762,268130,5528
36763,268130,7617
36764,268130,7898
36765,268130,8070
36766,268130,8402
36767,268130,8404
36768,268130,25356
36769,268150,7
36770,268150,952
36771,268150,1878
36772,268150,4446
36773,268150,5502
36774,268150,8282
36775,268200,7
36776,268200,1265
36777,268200,1284
36778,268200,1324
36779,268200,1919
36780,268200,1945
36781,268200,2153
36782,268200,2913
36783,268200,3236
36784,268200,3326
36785,268200,8942
36786,268210,7
36787,268210,6743
36788,268220,7
36789,268220,6779
36790,268240,7
36791,268240,1945
36792,268240,2715
36793,268250,7
36794,268250,252
36795,268250,260
36796,268250,347
36797,268250,1642
36798,268250,2827
36799,268250,8905
36800,268250,9611
36801,268250,9943
36802,268300,7
36803,268300,28
36804,268300,40
36805,268300,47
36806,268300,85
36807,268300,113
36808,268300,175
36809,268300,204
36810,268300,218
36811,268300,238
36812,268300,248
36813,268300,252
36814,268300,272
36815,268300,316
36816,268300,347
36817,268300,358
36818,268300,369
36819,268300,387
36820,268300,430
36821,268300,431
36822,268300,470
36823,268300,476
36824,268300,494
36825,268300,518
36826,268300,520
36827,268300,568
36828,268300,586
36829,268300,589
36830,268300,592
36831,268300,625
36832,268300,813
36833,268300,957
36834,268300,1080
36835,268300,1156
36836,268300,1159
36837,268300,1163
36838,268300,1180
36839,268300,1239
36840,268300,1249
36841,268300,1363
36842,268300,1561
36843,268300,1629
36844,268300,1631
36845,268300,1643
36846,268300,1747
36847,268300,1772
36848,268300,2987
36849,268300,3616
36850,268300,3826
36851,268300,6380
36852,268300,6466
36853,268300,6824
36854,268300,7330
36855,268300,7452
36856,268300,7759
36857,268300,8070
36858,268300,8665
36859,268300,8683
36860,268300,8846
36861,268300,8897
36862,268300,9466
36863,268300,9933
36864,268300,30084
36865,268300,30721
36866,268305,7
36867,268305,160
36868,268305,193
36869,268305,201
36870,268305,218
36871,268305,308
36872,268305,369
36873,268305,411
36874,268305,448
36875,268305,1263
36876,268305,1608
36877,268305,1762
36878,268305,2827
36879,268305,2984
36880,268305,3027
36881,268305,3038
36882,268305,4209
36883,268305,4322
36884,268305,5736
36885,268305,6355
36886,268305,8744
36887,268305,8753
36888,268305,8807
36889,268305,9094
36890,268305,9486
36891,268305,9623
36892,268305,9778
36893,268305,9803
36894,268305,10049
36895,268305,10752
36896,268305,11968
36897,268305,30043
36898,268305,100499
36899,268310,7
36900,268310,23
36901,268310,28
36902,268310,54
36903,268310,59
36904,268310,60
36905,268310,75
36906,268310,126
36907,268310,158
36908,268310,207
36909,268310,212
36910,268310,219
36911,268310,219
36912,268310,256
36913,268310,260
36914,268310,270
36915,268310,272
36916,268310,278
36917,268310,316
36918,268310,343
36919,268310,347
36920,268310,358
36921,268310,369
36922,268310,431
36923,268310,463
36924,268310,463
36925,268310,470
36926,268310,494
36927,268310,520
36928,268310,527
36929,268310,637
36930,268310,678
